# {"t_start": 1589491546.937933, "env_id": "Walker2DBulletEnv-v0"} 
r,l,t
34.847886,35,675.780153
22.844706,21,675.84792
43.333815,40,675.968122
35.18911,31,676.070752
24.258637,21,676.134975
37.498338,57,676.307208
35.977526,34,676.408117
37.884435,46,676.545795
84.958134,64,676.743692
28.708215,27,676.823944
43.399796,40,676.949087
32.138717,29,677.03611
27.351954,24,677.115885
23.675631,21,677.179523
26.521502,29,677.26707
30.218779,22,677.332633
30.738711,29,677.420959
33.834599,32,677.516769
29.445055,30,677.606496
31.379064,33,677.705963
36.537249,32,677.804305
29.339508,33,677.908888
37.100802,32,678.004585
35.852395,29,678.096929
36.778521,35,678.217781
26.177164,25,678.294013
26.165838,22,678.360029
37.429824,33,678.458014
26.105454,23,678.52605
23.696599,26,678.602045
34.015183,33,678.701193
30.812017,27,678.779665
22.745186,22,678.844987
40.25083,36,678.956566
27.850172,21,679.018067
38.167572,37,679.136049
27.159198,26,679.213679
25.693032,21,679.276379
25.081821,21,679.338876
42.937457,40,679.459226
42.979119,47,679.599184
26.922915,26,679.677391
46.522121,40,679.79523
33.097934,28,679.88655
32.46204,31,679.979473
34.39183,28,680.064138
32.746595,29,680.15705
42.784236,42,680.283761
37.631819,34,680.385241
29.275189,29,680.476046
30.086055,31,680.56728
27.50045,28,680.651138
26.23544,21,680.713994
24.981825,20,680.77267
32.552507,27,688.569145
29.71102,33,688.669724
35.840057,37,688.783891
27.405275,24,688.857018
60.847892,62,689.055697
35.986369,35,689.169664
26.798415,25,689.247339
58.947195,59,689.432843
32.576699,29,689.521394
36.533074,35,689.625102
32.79141,28,689.709445
39.47236,35,689.815135
64.232654,51,689.964556
39.826821,37,690.094259
30.564291,28,690.18197
44.885497,39,690.301332
49.426564,47,690.451269
22.90106,18,690.508836
70.860263,52,690.668772
39.369487,39,690.789183
48.532325,38,690.904406
32.215724,31,691.004322
31.098947,30,691.094998
25.250461,23,691.163302
46.459251,38,691.285409
34.066902,35,691.399029
27.43825,26,691.477932
31.143858,30,691.56787
35.679311,30,691.657714
28.732301,28,691.744889
31.255362,30,691.834048
39.835647,36,691.944047
40.542722,44,692.100712
57.720127,52,692.257162
51.290403,48,692.406594
40.942141,37,692.518833
46.018489,48,692.677461
70.97066,54,692.844647
27.451879,23,692.913886
35.033711,38,693.036863
34.858189,29,693.123489
35.034094,29,693.211392
44.589239,45,693.351674
46.622812,45,693.49557
55.378942,50,693.648309
30.952922,31,693.757577
26.211211,24,693.830956
36.159157,33,693.929298
35.178537,32,694.026141
40.168864,39,694.182591
23.697951,22,694.250137
32.043833,37,694.368803
59.575063,49,694.532714
44.426904,43,694.66252
31.190676,35,694.779739
34.938736,30,694.871127
40.425158,40,694.991358
27.375546,24,695.069187
52.387899,39,695.186935
64.271001,51,695.339256
39.70596,35,695.453303
45.264138,45,695.590425
65.454305,49,695.737393
28.087874,28,695.821466
27.114139,27,695.903089
31.88817,33,696.002849
33.400071,40,696.127362
80.394642,80,696.367954
26.955488,24,696.440952
25.016108,20,696.507496
24.424069,21,696.57231
45.646958,38,696.688178
93.438366,80,696.927937
86.039884,61,697.117565
48.74076,65,697.31444
36.487978,37,697.426052
39.505602,38,697.549397
30.86101,32,697.644985
81.48422,67,697.84779
33.269335,42,697.972149
24.680828,23,698.043458
36.945395,30,698.150595
34.516635,33,698.251612
48.020023,46,698.390365
47.990271,50,698.555959
34.72758,31,698.651052
29.357681,24,698.733466
29.741478,33,698.840217
29.837786,32,698.938733
51.273434,46,699.084641
56.950196,75,699.319939
59.42321,55,699.486535
39.377086,36,699.60622
35.910224,33,699.707011
38.37174,32,699.805491
28.029438,25,699.882175
46.050227,37,699.99628
35.568124,31,700.105814
39.803085,37,700.221196
46.511781,45,700.359094
21.009221,21,700.422612
75.91968,60,700.613484
40.835276,36,700.725842
45.323109,46,700.86723
31.003632,30,700.959686
35.79228,32,701.056974
33.87532,32,701.160255
40.787037,38,701.274018
39.564933,37,701.386108
45.815908,46,701.525573
43.034077,41,701.658142
26.298419,23,701.73148
35.842425,33,701.83169
37.931359,39,701.95223
31.128796,30,702.046422
71.132817,52,702.222088
42.863996,57,702.391834
22.956404,17,702.444797
28.158512,24,702.517392
38.987663,39,702.645399
27.242937,27,702.729265
31.572324,32,702.826201
34.386176,30,702.91603
31.569157,29,703.003076
35.58464,31,703.117001
29.512351,27,703.206772
23.571979,20,703.269997
35.684191,29,703.357091
47.031644,43,703.486394
39.688505,38,703.602444
59.131414,46,703.751689
28.147695,25,703.827118
34.056138,33,703.92842
36.5336,34,704.032675
56.847681,46,704.188754
43.92973,43,704.319354
28.660691,28,704.404006
57.153173,48,704.548793
43.533687,46,704.703107
44.090122,43,704.834136
60.159735,49,704.981809
31.737402,27,705.064513
62.764937,56,705.241182
28.738182,25,705.317271
71.966,60,705.51311
32.836186,29,705.605553
40.448945,39,705.739461
33.856123,31,705.845435
25.657074,24,705.919231
58.668052,50,706.079392
50.419996,49,706.242698
44.109378,41,706.368258
24.958597,27,706.452017
27.691906,30,706.545615
35.990393,29,706.636731
34.495397,33,706.750301
27.063397,28,706.83644
40.549761,49,706.989951
30.198556,27,707.075797
47.198756,43,707.213711
23.750825,19,707.272148
66.299964,55,707.443546
28.372019,25,707.521255
23.870638,22,707.589651
33.64188,32,707.690178
33.226202,28,707.785161
28.869978,27,707.868247
29.078024,25,707.945362
29.072002,24,708.020337
64.44458,67,708.247802
33.956852,30,708.350463
39.458824,34,708.456651
56.003921,62,708.649163
75.511393,57,708.833143
67.900402,54,709.003546
30.506815,30,709.099689
69.159177,54,709.273856
36.377919,31,709.370081
26.057753,31,709.465664
29.139048,24,709.540778
49.872102,45,709.695738
27.70065,24,709.781353
44.350919,44,709.920979
60.714222,58,710.100568
27.330777,22,710.170161
74.240257,68,710.387467
41.171516,41,710.515552
40.29453,33,710.623228
42.969414,41,710.746547
30.684495,29,710.841589
35.642025,40,710.960766
43.138545,37,711.073852
26.913729,25,711.150007
40.057257,38,711.270298
33.793952,31,711.362375
29.362993,26,711.440928
36.891903,36,711.54814
39.789266,35,711.653335
54.188657,50,711.811092
35.191676,32,711.907091
42.533026,44,712.043591
31.044108,26,712.133351
54.944281,46,712.27869
25.875515,23,712.348218
36.912117,28,712.432605
27.339901,25,712.509937
44.025698,34,712.613142
38.458387,41,712.737867
55.514165,49,712.892194
29.583833,28,712.976665
31.6952,38,713.092232
39.050193,33,713.192227
31.851356,31,713.290332
96.391467,74,713.535734
30.450853,26,713.619963
31.537138,34,713.724028
33.232523,31,713.825322
47.242888,39,713.947563
30.199499,23,714.016848
44.886198,40,714.148012
30.398241,32,714.248035
45.64313,40,714.375839
35.951402,30,714.471991
35.184752,31,714.567648
61.613721,51,714.724245
45.271966,46,714.868382
60.839293,55,715.030837
62.883315,49,715.177299
45.423658,41,715.303763
40.673659,37,715.415205
37.558565,32,715.511179
38.011743,36,715.619084
45.150757,44,715.751838
32.998478,33,715.850814
31.727964,27,715.939587
59.300124,51,716.101497
38.992458,33,716.203783
66.55544,53,716.365705
31.582628,30,716.456
35.438743,33,716.554425
28.673424,25,716.630433
31.41835,27,716.711018
34.927644,32,716.806166
51.844258,39,716.930704
45.793322,52,717.092377
27.0789,26,717.170718
37.980821,35,717.275822
43.78489,35,717.386031
30.294198,31,717.48034
49.232556,42,717.605068
43.651671,40,717.725126
29.125319,23,717.793766
17.312557,11,717.827642
65.9157,56,718.002379
31.946203,29,718.099355
36.284489,31,718.195517
29.965102,26,718.274206
29.555669,23,718.348007
32.168167,27,718.428473
23.193035,22,718.493534
67.459432,71,718.71017
31.746937,32,718.805746
49.690987,41,718.933275
37.028725,35,719.039698
24.475647,30,719.130939
35.242902,31,719.224841
70.990502,62,719.413038
29.207725,27,719.494069
43.345742,38,719.610122
40.723446,37,719.72341
41.280198,35,719.827018
32.636966,28,719.911551
25.235622,22,719.985135
113.24179,103,720.306933
33.373721,28,720.394986
87.441667,83,720.63992
28.327728,33,720.741398
27.696097,23,720.809982
33.223959,28,720.892057
33.396762,31,720.992874
38.775755,37,721.106226
37.978737,34,721.20922
36.02816,31,721.301324
79.304094,64,721.50633
42.440603,37,721.617285
49.758758,46,721.757792
34.012421,34,721.860283
37.560298,31,721.953312
46.027116,43,722.108477
34.122122,31,722.208698
35.258607,32,722.307775
27.500867,23,722.38365
29.97659,29,722.472547
44.245672,40,722.59203
33.320649,40,722.713993
37.326613,39,722.830818
26.388843,22,722.895962
37.450741,37,723.008759
36.367922,32,723.110166
53.195314,52,723.267174
29.65089,28,723.353024
40.35979,39,723.476093
35.833614,32,723.572195
81.159128,65,723.766696
49.305128,50,723.940877
30.14544,29,724.034072
36.381303,32,724.145542
23.51159,22,724.212968
25.891076,27,724.294824
35.138103,30,724.391478
50.989887,48,724.54195
27.967815,32,724.638036
32.236661,27,724.719116
45.320552,44,724.851184
26.801731,25,724.925948
49.987326,44,725.065484
30.973393,29,725.153191
39.113018,33,725.252661
27.020911,24,725.324807
24.304086,20,725.384504
35.524688,32,725.487368
39.21463,32,725.583887
39.671346,39,725.702206
44.105975,47,725.844175
38.765713,45,725.97989
47.732618,75,726.214607
42.379434,33,726.311679
26.173512,28,726.39567
46.389908,39,726.51722
41.910447,35,726.622417
44.217105,43,726.751077
35.705242,44,726.885439
31.634383,29,726.972806
65.903416,49,727.133077
49.172859,42,727.25879
34.283634,30,727.349031
39.812838,39,727.471159
29.352867,28,727.556159
33.981207,31,727.649067
78.120031,67,727.85284
42.908677,43,727.981938
43.237288,39,728.101101
62.032377,42,728.234242
37.422752,37,728.345418
29.299471,28,728.429708
37.213338,39,728.551554
73.916653,65,728.744776
32.696777,35,728.850272
48.397082,41,728.971392
39.839308,37,729.083406
44.86403,41,729.217122
43.586929,41,729.337622
32.794608,30,729.426555
28.929358,31,729.525118
33.518252,34,729.624569
25.24631,26,729.702961
62.847064,50,729.85417
51.187686,40,729.974004
67.791041,51,730.125358
32.095177,37,730.244868
37.134801,28,730.328961
33.614681,33,730.42836
48.452183,43,730.564033
35.405528,35,730.668132
39.460249,39,730.787347
31.489531,30,730.878525
50.587835,47,731.020202
34.419938,33,731.118192
32.977565,28,731.209006
41.185688,36,731.317334
39.417446,36,731.424142
29.606048,31,731.522966
30.198612,26,731.6006
55.970027,49,731.746841
48.735206,45,731.881676
50.84485,44,732.015548
26.933131,23,732.090462
35.96202,31,732.18554
42.604285,46,732.332771
41.098588,42,732.459185
26.22484,30,732.557368
39.322152,33,732.658047
27.465089,23,732.728164
29.820402,27,732.808725
43.89384,37,732.919656
40.459281,45,733.060656
68.858101,52,733.227651
52.826006,43,733.360261
72.555482,56,733.532738
30.119314,24,733.605217
43.008876,39,733.722955
39.98312,35,733.828234
31.044623,28,733.911958
65.405818,78,734.147433
26.913648,26,734.230365
80.953118,66,734.452166
35.901429,38,734.571318
69.489579,48,734.717076
31.119029,29,734.804106
48.576635,46,734.943227
82.512221,64,735.132816
26.160403,26,735.211657
29.518156,39,735.337168
39.165166,35,735.442245
35.01518,40,735.569047
28.171219,26,735.647023
33.533872,29,735.735974
26.685879,23,735.80507
29.786984,23,735.87417
35.593234,32,735.970131
58.560192,61,736.153185
40.455845,37,736.267051
37.317171,33,736.371291
27.17984,26,736.450281
50.479038,45,736.590632
34.020254,36,736.704327
31.2605,30,736.796665
38.117185,32,736.891322
37.143796,37,737.003383
43.797022,39,737.123374
56.735792,45,737.258225
25.310721,27,737.347111
36.103743,32,737.443744
46.243615,45,737.584147
55.161378,58,737.760188
30.485162,28,737.845583
31.597725,29,737.934245
41.497571,39,738.052115
40.518057,35,738.157066
34.094664,33,738.256182
38.344379,32,738.359364
43.765585,44,738.491814
26.24155,29,738.584316
67.079408,59,738.763057
26.887067,24,738.834459
42.943307,58,739.007874
35.686926,33,739.108213
38.792065,34,739.227244
42.760798,40,739.352601
34.59239,33,739.456238
30.424063,27,739.536539
44.521319,43,739.671679
34.498772,32,739.76774
66.716275,57,739.937784
51.997159,45,740.075341
29.413445,26,740.153887
41.248471,31,740.244982
26.164935,26,740.321959
38.136774,30,740.419912
30.479634,28,740.50443
73.540509,56,740.676511
30.255544,29,740.762457
37.769585,40,740.882108
35.293423,31,740.974602
43.117563,38,741.087363
41.564899,38,741.202298
30.885711,27,741.283683
61.797218,51,741.443306
22.996416,22,741.508214
69.427891,59,741.690161
30.360582,28,741.777174
38.870371,38,741.889682
36.653854,32,741.98609
46.136583,43,742.11841
58.748848,52,742.275808
29.830505,32,742.37113
44.935874,36,742.484929
31.248072,28,742.56899
40.853867,30,742.665205
33.143967,29,742.752439
31.766007,26,742.830023
60.670828,46,742.966367
31.936086,32,743.061575
32.622406,36,743.169837
33.565375,29,743.263682
67.836145,63,743.459264
30.5735,35,743.563457
54.026797,43,743.697783
68.410989,48,743.843138
29.918088,27,743.922609
79.676427,70,744.134067
71.547036,53,744.292367
36.99547,39,744.409014
35.424674,33,744.517046
39.114686,34,744.624742
61.376463,47,744.781162
30.739193,26,744.859722
30.970075,24,744.931808
37.41513,38,745.049884
50.773077,44,745.179923
32.592589,31,745.280453
47.899745,48,745.425739
57.655223,46,745.568661
64.666122,69,745.779841
44.93241,38,745.899515
30.026694,26,745.978858
35.371594,31,746.072989
61.697221,50,746.221377
36.506586,50,746.369
32.32638,34,746.470848
36.156168,38,746.594465
58.780224,52,746.752349
38.78035,36,746.858754
34.171013,37,746.971214
31.571672,26,747.050077
31.638843,32,747.145461
49.124144,56,747.319005
36.724527,35,747.424179
35.918121,30,747.519761
74.410477,60,747.709055
19.093855,15,747.75345
59.459286,46,747.887089
30.497309,27,747.967184
59.248401,43,748.099755
25.413122,20,748.160067
37.116708,35,748.26629
25.472268,22,748.330927
47.646657,42,748.454847
21.022722,19,748.511913
30.244488,23,748.589144
42.336364,39,748.716703
28.176253,29,748.803133
31.504059,31,748.895107
50.375865,42,749.020501
30.974227,30,749.110192
36.986143,33,749.207199
35.156048,37,749.3188
32.937506,31,749.410396
42.516811,45,749.549968
62.073973,52,749.717556
34.585503,34,749.819632
39.306061,42,749.943464
59.6846,46,750.081775
28.149846,29,750.168243
29.891617,29,750.257092
24.947029,24,750.328691
38.23842,44,750.459963
28.399653,29,750.547112
26.816227,26,750.635129
39.037523,46,750.779238
34.43497,32,750.876081
32.407809,36,750.983946
32.668038,32,751.079049
29.141098,34,751.184837
29.568708,33,751.290473
29.283582,26,751.369934
61.109158,49,751.516631
27.516105,25,751.591495
48.449311,47,751.743274
22.112949,21,751.805948
29.071575,28,751.889941
24.725945,26,751.966605
42.893477,42,752.094371
47.305472,41,752.216028
35.424206,32,752.311422
43.507882,45,752.44707
27.169888,27,752.527641
26.517738,28,752.611143
44.264023,38,752.737773
31.214654,33,752.8354
52.717721,41,752.955704
72.040747,51,753.107113
73.770434,53,753.26422
30.538013,27,753.344366
29.86531,30,753.43433
71.685069,59,753.609068
27.794887,26,753.694831
35.007248,31,753.795241
60.05876,53,753.949921
32.746838,31,754.045023
36.573811,32,754.150889
31.733023,30,754.247284
33.946853,32,754.344632
34.549058,36,754.463874
36.11492,32,754.574449
23.562696,19,754.633746
36.725197,37,754.757673
36.353681,35,754.862883
47.93808,46,755.008581
44.797804,43,755.146451
32.480266,30,755.248157
58.168341,46,755.404124
66.274102,48,755.548213
24.397369,23,755.618242
36.919631,34,755.728798
31.786804,28,755.819347
47.077062,54,755.984125
58.440144,48,756.12734
85.090672,71,756.340711
31.956631,29,756.428007
40.221046,42,756.55295
29.039585,30,756.642548
30.880533,34,756.756927
29.347389,33,756.855716
53.501031,44,756.986369
41.221028,38,757.099808
43.568964,40,757.220877
71.576223,60,757.400807
44.048054,63,757.591826
29.182461,25,757.6663
