# {"t_start": 1589491546.9316487, "env_id": "Walker2DBulletEnv-v0"} 
r,l,t
2522.426882,1000,51177.023192
2501.828584,1000,51180.043274
413.619183,191,51180.616521
2514.92663,1000,51183.590164
2522.77905,1000,51186.689901
2531.406511,1000,51189.793166
2486.194531,1000,51192.946431
2505.272567,1000,51196.021318
2533.769319,1000,51199.020995
2506.351224,1000,51202.049052
2521.313372,1000,51205.06075
2526.121606,1000,51208.050115
2492.336803,1000,51211.085702
2495.904819,1000,51214.069795
43.462307,33,51214.16702
2512.418741,1000,51217.186877
2497.939223,1000,51220.197888
2530.091671,1000,51223.203044
2502.95655,1000,51226.186856
2521.185196,1000,51229.183825
2510.560591,1000,51232.244658
2505.270537,1000,51235.305979
2514.006573,1000,51238.382385
2465.105695,1000,51241.408604
2513.832689,1000,51244.484838
2522.641491,1000,51247.52599
210.75855,104,51247.837066
2495.82574,1000,51258.631869
2515.229264,1000,51261.605299
25.244939,20,51261.664942
2504.233703,1000,51264.708082
2511.213976,1000,51267.707423
2508.725739,1000,51270.698312
2488.273007,1000,51273.731717
2509.753478,1000,51276.743588
2492.599991,1000,51279.737414
2517.122816,1000,51282.736167
2518.791775,1000,51285.747127
2550.631416,1000,51288.788322
2518.263066,1000,51291.795729
2508.628998,1000,51294.826915
2502.72608,1000,51297.931505
2502.814316,1000,51300.947304
2479.43903,1000,51304.005648
2476.653233,1000,51307.061556
2533.51831,1000,51310.06316
2515.244455,1000,51313.08461
2510.928058,1000,51316.103502
2504.899734,1000,51319.103136
2518.266536,1000,51322.145456
2498.556233,1000,51325.228373
2481.954538,1000,51328.254425
2513.854234,1000,51331.334713
2486.471252,1000,51342.362238
2492.560036,1000,51345.362206
2505.067993,1000,51348.380475
2421.962133,1000,51351.422626
2522.127327,1000,51354.425259
2545.107731,1000,51357.512812
2466.728754,1000,51360.549792
2506.339048,1000,51363.575395
2497.140149,1000,51366.615445
2512.203605,1000,51369.73431
2512.136824,1000,51372.754514
2512.889971,1000,51375.751825
2492.445691,1000,51378.74292
2515.928507,1000,51381.734106
157.113791,84,51382.000575
774.625726,324,51382.969262
2496.48803,1000,51385.999709
158.38374,87,51386.262006
2498.475555,1000,51389.291264
2461.048127,1000,51392.41454
2492.405119,1000,51395.489399
768.591707,328,51396.46305
2540.700194,1000,51399.50548
2513.333793,1000,51402.531153
2513.405803,1000,51405.58556
2496.022889,1000,51408.643203
2501.692795,1000,51411.706228
2506.003287,1000,51414.707937
2493.849937,1000,51425.599416
2537.934804,1000,51428.584776
2509.846595,1000,51431.630563
2490.663478,1000,51434.664653
2522.179976,1000,51437.725752
2506.613508,1000,51440.745988
2517.888243,1000,51443.712355
2440.506571,1000,51446.707961
2493.96143,1000,51449.693326
2474.936714,1000,51452.725049
2501.417919,1000,51455.81614
2503.770515,1000,51458.797444
2506.541737,1000,51461.853851
2509.567854,1000,51464.831453
2539.554008,1000,51467.827781
2496.124333,1000,51470.851387
2517.771936,1000,51473.878017
1832.316315,746,51476.142199
2538.022105,1000,51479.217524
2493.63595,1000,51482.256919
2520.221166,1000,51485.307224
2523.738108,1000,51488.363543
2503.589847,1000,51491.399
2504.898876,1000,51494.446474
2518.217032,1000,51497.5511
46.825825,35,51497.667651
1602.994395,646,51499.671921
2531.840482,1000,51510.611296
2488.908877,1000,51513.662226
2525.142422,1000,51516.668684
2511.3862,1000,51519.660059
2499.561314,1000,51522.658829
2499.535,1000,51525.707989
2526.868081,1000,51528.663899
2537.235793,1000,51531.664258
2504.547841,1000,51534.698595
2507.9826,1000,51537.713633
2524.262469,1000,51540.753717
2494.651356,1000,51543.756462
1663.080828,671,51545.812806
2501.01934,1000,51548.799603
2498.680017,1000,51551.798971
2503.156688,1000,51554.835489
2502.706073,1000,51557.860816
2481.661367,1000,51560.837662
2535.326798,1000,51563.852373
69.8443,43,51563.981636
2491.087416,1000,51567.065148
2501.704279,1000,51570.101844
2524.016753,1000,51573.103441
2518.703099,1000,51576.11099
2513.366454,1000,51579.14062
2494.457999,1000,51582.121141
2511.64129,1000,51593.007422
2513.639674,1000,51595.999676
2464.362904,1000,51599.096136
2521.70332,1000,51602.141069
2500.787043,1000,51605.131065
2500.217346,1000,51608.158042
2519.974705,1000,51611.177044
2495.091143,1000,51614.174911
2492.484035,1000,51617.203394
1141.465714,472,51618.63793
2531.534846,1000,51621.633494
2509.966037,1000,51624.657548
2521.279254,1000,51627.665077
2522.733073,1000,51630.650817
2525.885864,1000,51633.719328
2520.133661,1000,51636.714262
2520.98356,1000,51639.722361
2522.863552,1000,51642.712234
2495.510895,1000,51645.81088
2534.285181,1000,51648.902599
2522.174954,1000,51651.944866
2511.437187,1000,51654.976713
2499.072583,1000,51657.989688
2503.931624,1000,51661.075698
2490.225486,1000,51664.089748
2522.369968,1000,51667.085402
2504.237081,1000,51677.875296
2495.277457,1000,51680.933863
2519.810882,1000,51684.001267
2493.332951,1000,51687.002782
2502.623061,1000,51690.043837
2517.570057,1000,51693.033338
2534.441154,1000,51696.155688
2522.317867,1000,51699.280741
2517.022076,1000,51702.352571
2522.907422,1000,51705.362896
2542.56682,1000,51708.373157
2508.833804,1000,51711.414929
2474.488609,1000,51714.501571
2519.047315,1000,51717.619915
2522.404139,1000,51720.690045
2530.384215,1000,51723.756598
115.146033,64,51723.957538
2522.952592,1000,51727.010608
2502.462524,1000,51730.089499
2488.215867,1000,51733.15075
2505.327942,1000,51736.20688
2542.009643,1000,51739.226132
2515.229118,1000,51742.216615
2524.106853,1000,51745.280042
2512.618674,1000,51748.321896
2519.295709,1000,51751.346848
2491.858033,1000,51762.091511
180.82746,95,51762.375647
2445.538699,1000,51765.381207
2505.070454,1000,51768.362492
1886.079795,761,51770.67407
2505.619584,1000,51773.686376
2502.703205,1000,51776.714358
2504.643577,1000,51779.736907
1467.890626,586,51781.585441
2496.530764,1000,51784.592409
1679.508523,673,51786.617391
2505.700421,1000,51789.63106
2513.623724,1000,51792.607077
2514.261921,1000,51795.615663
2513.489093,1000,51798.613122
2522.830011,1000,51801.600643
359.304874,168,51802.109893
2533.092243,1000,51805.147608
2499.075657,1000,51808.319503
2243.332693,892,51811.100581
2510.282161,1000,51814.236054
2476.25378,1000,51817.369072
2499.436339,1000,51820.375823
2526.006967,1000,51823.387608
2549.819557,1000,51826.408154
2520.565519,1000,51829.41187
1997.570286,796,51831.818748
68.846646,45,51831.953022
2523.854914,1000,51834.973391
877.627369,360,51843.875769
1745.286717,702,51845.995763
2533.671711,1000,51849.068044
2507.869541,1000,51852.113775
2533.163396,1000,51855.123479
2471.245363,1000,51858.162214
2528.115343,1000,51861.173712
2522.370802,1000,51864.166093
2532.06387,1000,51867.171278
2512.142373,1000,51870.185501
2509.368071,1000,51873.176268
2524.842388,1000,51876.191453
2523.106379,1000,51879.181699
2507.657902,1000,51882.230997
2501.659292,1000,51885.261712
83.16599,58,51885.433819
2520.630629,1000,51888.465668
1686.085552,684,51890.547108
2516.307027,1000,51893.597459
2528.188133,1000,51896.636992
2516.748817,1000,51899.669204
2499.250016,1000,51902.777404
2531.749426,1000,51905.788578
218.060705,110,51906.11881
2509.153079,1000,51909.124093
2487.492844,1000,51912.131652
1745.910005,704,51914.234013
2501.758381,1000,51917.214054
2532.914316,1000,51928.159081
2518.937893,1000,51931.209056
2519.005472,1000,51934.241767
2504.212673,1000,51937.251674
2535.114015,1000,51940.269566
2504.629991,1000,51943.32723
2522.788066,1000,51946.313838
2531.148101,1000,51949.316237
2475.909446,1000,51952.351924
1039.684606,427,51953.622922
2505.000602,1000,51956.676079
2522.698509,1000,51959.683536
2530.11538,1000,51962.794201
2528.244785,1000,51965.854175
2546.845935,1000,51968.930348
1657.205015,667,51970.942636
2505.884329,1000,51974.049032
2523.902625,1000,51977.06697
2519.19095,1000,51980.048341
2526.318443,1000,51983.040453
2523.677403,1000,51986.020411
1651.382496,667,51988.028652
2509.749109,1000,51991.021014
2512.552754,1000,51994.042589
2500.469554,1000,51997.05558
1774.504295,723,51999.236077
2504.669394,1000,52002.303064
2518.031994,1000,52013.107171
2497.124768,1000,52016.130042
2528.961761,1000,52019.11416
2487.521489,1000,52022.185915
2525.125959,1000,52025.2493
2537.53074,1000,52028.237786
2508.453268,1000,52031.205028
2508.323167,1000,52034.191519
2513.794484,1000,52037.201604
2532.083569,1000,52040.229221
2535.757812,1000,52043.233806
2556.031383,1000,52046.253893
2545.692127,1000,52049.25721
2521.966775,1000,52052.296548
2504.782122,1000,52055.343917
2535.089317,1000,52058.321039
2490.683654,1000,52061.348781
2526.663604,1000,52064.327755
2507.811258,1000,52067.337878
2531.981535,1000,52070.310391
1824.125733,738,52072.502816
2458.059268,1000,52075.4912
2528.898287,1000,52078.492011
2510.42647,1000,52081.482644
2545.164275,1000,52084.50501
684.99148,284,52085.369327
2468.336821,1000,52096.109288
2510.207623,1000,52099.097514
2536.381311,1000,52102.108745
2463.216037,1000,52105.076281
2505.358102,1000,52108.064603
2491.467344,1000,52111.061916
2551.504888,1000,52114.115026
2544.240003,1000,52117.274544
2540.396686,1000,52120.379637
2513.013262,1000,52123.517499
2528.32294,1000,52126.619156
2518.347108,1000,52129.697942
2541.05039,1000,52132.731534
2526.639337,1000,52135.758256
2523.715743,1000,52138.794711
2509.60471,1000,52141.806094
2487.80983,1000,52144.839886
2530.277273,1000,52147.85645
2545.33839,1000,52150.867754
2541.409904,1000,52153.834552
2508.857334,1000,52156.841145
2537.91512,1000,52159.798609
2497.758047,1000,52162.817853
2528.185888,1000,52165.788732
2494.858323,1000,52168.764269
2514.445596,1000,52179.493225
2529.391601,1000,52182.523668
2471.013013,1000,52185.518929
2537.037828,1000,52188.522208
2502.960194,1000,52191.506025
2512.752539,1000,52194.498545
2521.633732,1000,52197.537469
2351.189167,936,52200.338223
2508.805564,1000,52203.43411
2534.495523,1000,52206.421606
1666.854938,673,52208.444637
1203.252032,488,52209.940642
2528.342222,1000,52212.990774
2531.127596,1000,52216.041763
2525.694891,1000,52219.037484
2524.310872,1000,52222.031579
2537.112219,1000,52225.029266
2523.054622,1000,52228.015541
2470.042614,1000,52231.014496
2520.062531,1000,52234.017858
2494.413852,1000,52236.976005
2514.041411,1000,52239.952445
2482.397361,1000,52242.926114
2532.957523,1000,52245.928978
2523.165556,1000,52248.90836
2538.067501,1000,52259.674322
2541.501198,1000,52262.695879
35.553488,28,52262.777832
2519.988172,1000,52265.816724
2497.053988,1000,52268.783414
2514.144365,1000,52271.770402
2485.922731,1000,52274.844042
1279.69726,527,52276.454674
2497.209508,1000,52279.484265
2514.945114,1000,52282.46514
2492.552515,1000,52285.47443
158.134438,85,52285.736752
2522.35795,1000,52288.757273
1434.759071,582,52290.510069
2559.355786,1000,52293.519222
2538.552776,1000,52296.561624
2541.339197,1000,52299.580781
2537.142207,1000,52302.617563
2514.922875,1000,52305.690592
1617.926729,644,52307.686387
2519.665426,1000,52310.769853
2514.745873,1000,52313.743366
422.780679,186,52314.296592
2530.877444,1000,52317.297785
2549.734066,1000,52320.298953
2513.271008,1000,52323.330695
2560.290515,1000,52326.32882
2514.565942,1000,52329.350461
2522.12766,1000,52332.344619
2507.47035,1000,52343.090616
2537.168294,1000,52346.078133
2467.503212,1000,52349.083133
2519.302065,1000,52352.082408
2514.987493,1000,52355.064619
2527.980275,1000,52358.08708
228.266713,112,52358.424175
2501.700014,1000,52361.407059
2527.692199,1000,52364.40141
2527.801408,1000,52367.402969
2523.418912,1000,52370.431488
2512.709842,1000,52373.462263
2504.512325,1000,52376.511253
2509.253765,1000,52379.554269
2533.911792,1000,52382.557881
940.637006,387,52383.760634
2538.414505,1000,52386.740848
2502.00046,1000,52389.718473
966.464932,402,52390.905689
2530.673557,1000,52393.884301
2508.202539,1000,52396.857155
2526.473472,1000,52399.839706
2501.834862,1000,52402.815195
2510.661217,1000,52405.777623
2481.040216,1000,52408.78604
2514.530679,1000,52411.789983
2514.640528,1000,52414.757123
2501.556778,1000,52425.556591
2520.543576,1000,52428.642233
2520.583508,1000,52431.80784
1938.315555,778,52434.236127
2525.671594,1000,52437.373472
2526.198126,1000,52440.474577
2536.90918,1000,52443.508952
2435.034626,1000,52446.56725
2504.971595,1000,52449.581256
2529.03246,1000,52452.651955
2525.69343,1000,52455.677495
2510.273554,1000,52458.711797
2508.255625,1000,52461.709862
2532.786296,1000,52464.744113
2548.41853,1000,52467.724274
2518.98806,1000,52470.75702
2510.736568,1000,52473.760758
2543.519036,1000,52476.735711
2536.947357,1000,52479.715755
2522.297539,1000,52482.716955
2518.984976,1000,52485.73241
2530.513111,1000,52488.72522
1886.108087,763,52491.030759
2535.453843,1000,52494.024509
2558.613215,1000,52497.016644
2532.392686,1000,52500.026624
2520.998389,1000,52510.920392
2539.018342,1000,52513.910815
2505.4171,1000,52516.926
2544.064062,1000,52519.94701
1078.916778,445,52521.31261
2486.062306,1000,52524.298644
2555.210107,1000,52527.316255
2547.674589,1000,52530.356147
2531.466266,1000,52533.400848
2448.999746,977,52536.394512
2439.873465,961,52539.316417
2568.52201,1000,52542.320606
2522.868801,1000,52545.327477
2550.638162,1000,52548.331672
2489.516162,1000,52551.400996
2513.995677,1000,52554.420517
2537.450871,1000,52557.43827
2517.236122,1000,52560.487065
2527.461244,1000,52563.530913
225.837615,112,52563.877691
2539.174138,1000,52566.947207
2514.353239,1000,52569.941732
2542.86341,1000,52572.919033
2543.918079,1000,52575.912538
2535.702115,1000,52578.927003
791.292652,333,52579.927341
2518.9204,1000,52582.912405
2564.482016,1000,52593.707439
2517.69131,1000,52596.699882
2485.708167,1000,52599.868392
2554.45573,1000,52602.849964
211.03736,110,52603.175236
818.632277,339,52604.193279
2552.204031,1000,52607.159842
2509.503673,1000,52610.16902
2555.769623,1000,52613.262358
2531.557155,1000,52616.373385
2546.581364,1000,52619.406526
2525.023253,1000,52622.441929
1641.60708,652,52624.407815
2554.402615,1000,52627.472928
2522.884311,1000,52630.503364
2531.866404,1000,52633.493522
2532.65664,1000,52636.463418
2560.312283,1000,52639.481063
2496.70085,1000,52642.479735
2525.302349,1000,52645.494103
2529.99208,1000,52648.470343
2526.189056,1000,52651.467367
2518.276874,1000,52654.469519
2540.712095,1000,52657.450715
2492.103827,1000,52660.467744
2455.997265,1000,52663.475994
2517.293311,1000,52666.440357
2473.289467,1000,52677.113859
2543.064974,1000,52680.113061
2543.893319,1000,52683.157839
2525.475845,1000,52686.216083
2509.108582,1000,52689.200797
2551.23354,1000,52692.2606
2503.35261,1000,52695.29735
2541.733521,1000,52698.31444
2519.482869,1000,52701.320491
2566.773641,1000,52704.297794
2526.722557,1000,52707.268028
2523.749582,1000,52710.245325
2553.336169,1000,52713.224145
2545.113735,1000,52716.186501
584.355377,246,52716.914216
399.145834,181,52717.452209
2494.376043,1000,52720.426231
593.753033,250,52721.171881
2493.117269,1000,52724.215212
2548.558574,1000,52727.18575
2550.546073,1000,52730.148492
2539.231533,1000,52733.122543
2521.884208,1000,52736.087544
2515.753895,1000,52739.123954
2519.115027,1000,52742.266285
2544.209353,1000,52745.38171
2486.07938,1000,52748.529067
2562.421471,1000,52759.225547
2551.869668,1000,52762.242515
2524.944825,1000,52765.253618
2531.384321,1000,52768.239227
2521.284453,1000,52771.198872
129.842124,71,52771.413791
2529.996046,1000,52774.440488
2236.310204,884,52777.089423
1541.483716,633,52778.984148
2525.441909,1000,52782.013807
2542.642039,1000,52785.001572
2498.612003,1000,52787.974545
2522.031272,1000,52790.945534
2548.994139,1000,52793.919294
2546.330029,1000,52796.900521
2551.691876,1000,52799.852961
2560.220769,1000,52802.836309
2493.597154,1000,52805.859294
2531.455562,1000,52808.892573
2521.446626,1000,52811.858344
2558.531659,1000,52814.829366
2163.621909,851,52817.376317
2551.507108,1000,52820.333478
